HomeTeam,AwayTeam,FTR,B365H,BbAv>2.5,Season,HT VAL/AT VAL,HT Form,AT Form,Form Diffrence
Burnley,Liverpool,AD,14.0,1.62,2018,0.21,1,16,-15
Everton,Newcastle,AD,1.6,1.95,2018,2.15,10,10,0
Fulham,Leicester,AD,3.0,1.79,2018,0.72,3,9,-6
Man United,Arsenal,AD,2.45,1.62,2018,1.4,9,12,-3
Tottenham,Southampton,H,1.36,1.66,2018,3.03,12,4,8
Wolves,Chelsea,H,5.0,1.91,2018,0.15,1,11,-10
Arsenal,Huddersfield,H,1.28,1.55,2018,5.24,10,7,3
Bournemouth,Liverpool,AD,5.75,1.61,2018,0.19,6,16,-10
Burnley,Brighton,H,2.9,2.41,2018,1.08,1,10,-9
Cardiff,Southampton,H,2.9,2.15,2018,0.28,6,3,3
Chelsea,Man City,H,4.0,1.69,2018,1.0,10,18,-8
Leicester,Tottenham,AD,3.8,1.81,2018,0.4,10,12,-2
Man United,Fulham,H,1.33,1.57,2018,3.54,9,4,5
West Ham,Crystal Palace,H,2.3,1.96,2018,1.18,11,5,6
Newcastle,Wolves,AD,2.9,2.37,2018,1.25,11,4,7
Everton,Watford,AD,1.8,1.89,2018,2.52,8,4,4
Crystal Palace,Leicester,H,2.62,2.34,2018,0.8,4,9,-5
Fulham,West Ham,AD,2.9,1.63,2018,0.76,4,13,-9
Huddersfield,Newcastle,AD,2.6,2.57,2018,0.57,7,10,-3
Man City,Everton,H,1.22,1.38,2018,2.44,15,9,6
Tottenham,Burnley,H,1.18,1.43,2018,4.41,15,4,11
Watford,Cardiff,H,1.64,1.94,2018,2.24,2,9,-7
Wolves,Bournemouth,H,1.95,1.89,2018,0.93,7,3,4
Brighton,Chelsea,AD,7.5,1.84,2018,0.16,7,10,-3
Liverpool,Man United,H,1.57,1.68,2018,1.08,16,9,7
Southampton,Arsenal,H,4.1,1.6,2018,0.46,2,12,-10
Wolves,Liverpool,AD,7.0,1.96,2018,0.18,10,18,-8
Arsenal,Burnley,H,1.25,1.46,2018,3.19,11,4,7
Bournemouth,Brighton,H,1.9,1.95,2018,1.0,3,7,-4
Cardiff,Man United,AD,6.5,1.8,2018,0.09,9,6,3
Chelsea,Leicester,AD,1.33,1.67,2018,3.19,10,6,4
Huddersfield,Southampton,AD,3.1,2.4,2018,0.42,4,5,-1
Man City,Crystal Palace,AD,1.14,1.35,2018,4.0,15,7,8
Newcastle,Fulham,AD,2.0,1.93,2018,0.85,10,4,6
West Ham,Watford,AD,2.37,1.74,2018,1.82,13,5,8
Everton,Tottenham,AD,3.25,1.77,2018,0.52,6,15,-9
Brighton,Arsenal,AD,5.25,1.75,2018,0.29,7,13,-6
Burnley,Everton,AD,4.33,2.03,2018,0.43,3,5,-2
Crystal Palace,Cardiff,AD,1.66,1.9,2018,3.45,10,6,4
Fulham,Wolves,AD,3.25,2.05,2018,1.47,5,9,-4
Leicester,Man City,H,9.5,1.6,2018,0.31,8,12,-4
Liverpool,Newcastle,H,1.16,1.42,2018,4.5,18,8,10
Man United,Huddersfield,H,1.25,1.65,2018,7.36,9,3,6
Tottenham,Bournemouth,H,1.36,1.48,2018,4.74,15,6,9
Watford,Chelsea,AD,5.25,1.74,2018,0.16,7,9,-2
Southampton,West Ham,AD,2.3,1.79,2018,0.87,7,12,-5
Brighton,Everton,H,3.25,2.01,2018,0.4,7,5,2
Fulham,Huddersfield,H,2.0,2.29,2018,2.08,3,0,3
Leicester,Cardiff,AD,1.55,1.9,2018,4.33,10,7,3
Liverpool,Arsenal,H,1.5,1.51,2018,1.52,18,11,7
Tottenham,Wolves,AD,1.33,1.68,2018,5.11,15,10,5
Watford,Newcastle,AD,1.85,1.99,2018,0.85,7,5,2
Burnley,West Ham,H,3.3,1.91,2018,0.6,3,15,-12
Crystal Palace,Chelsea,AD,4.75,1.86,2018,0.25,10,12,-2
Man United,Bournemouth,H,1.33,1.54,2018,4.82,11,6,5
Southampton,Man City,AD,10.0,1.54,2018,0.26,7,9,-2
Arsenal,Fulham,H,1.33,1.44,2018,2.52,8,6,2
Cardiff,Tottenham,AD,7.5,1.67,2018,0.09,7,15,-8
Everton,Leicester,AD,2.0,1.97,2018,1.31,5,7,-2
Bournemouth,Watford,AD,2.6,1.74,2018,1.01,6,8,-2
Chelsea,Southampton,AD,1.28,1.51,2018,3.88,12,6,6
Huddersfield,Burnley,AD,2.14,2.45,2018,0.61,0,6,-6
Newcastle,Man United,AD,6.0,1.64,2018,0.24,6,13,-7
West Ham,Brighton,AD,1.95,1.9,2018,1.79,12,7,5
Wolves,Crystal Palace,AD,2.0,2.23,2018,0.61,13,7,6
Man City,Liverpool,H,2.04,1.54,2018,1.17,9,18,-9
Brighton,Liverpool,AD,11.0,1.72,2018,0.19,5,15,-10
Burnley,Fulham,H,2.4,2.08,2018,0.79,9,5,4
Cardiff,Huddersfield,AD,2.25,2.5,2018,0.67,7,0,7
Chelsea,Newcastle,H,1.22,1.68,2018,5.25,13,5,8
Crystal Palace,Watford,AD,2.25,2.09,2018,1.54,10,9,1
Leicester,Southampton,AD,1.95,2.05,2018,1.22,9,7,2
West Ham,Arsenal,H,3.5,1.51,2018,0.52,10,10,0
Everton,Bournemouth,H,1.75,1.68,2018,2.49,4,4,0
Tottenham,Man United,AD,2.05,1.63,2018,0.98,15,15,0
Man City,Wolves,H,1.18,1.47,2018,6.54,9,10,-1
Arsenal,Chelsea,H,3.1,1.67,2018,0.57,7,13,-6
Bournemouth,West Ham,H,2.37,1.63,2018,0.56,4,10,-6
Liverpool,Crystal Palace,H,1.2,1.49,2018,3.43,15,10,5
Man United,Brighton,H,1.3,1.68,2018,4.82,15,5,10
Newcastle,Cardiff,H,1.95,2.3,2018,2.63,5,5,0
Southampton,Everton,H,2.75,1.9,2018,0.63,10,6,4
Watford,Burnley,AD,1.65,1.83,2018,0.92,11,9,2
Wolves,Leicester,H,2.37,2.38,2018,0.49,7,9,-2
Fulham,Tottenham,AD,5.25,1.87,2018,0.29,5,12,-7
Huddersfield,Man City,AD,21.0,1.49,2018,0.11,1,12,-11
Arsenal,Cardiff,H,1.22,1.41,2018,7.81,10,5,5
Fulham,Brighton,H,2.37,2.23,2018,1.36,5,5,0
Huddersfield,Everton,AD,4.0,2.26,2018,0.26,1,6,-5
Man United,Burnley,AD,1.28,1.55,2018,4.48,18,10,8
Newcastle,Man City,H,19.0,1.46,2018,0.19,5,12,-7
Wolves,West Ham,H,2.1,1.96,2018,0.52,7,7,0
Bournemouth,Chelsea,H,5.25,1.68,2018,0.16,7,10,-3
Liverpool,Leicester,AD,1.22,1.51,2018,2.74,15,9,6
Southampton,Crystal Palace,AD,2.4,1.98,2018,1.03,10,7,3
Tottenham,Watford,H,1.66,1.72,2018,4.81,12,9,3
Brighton,Watford,AD,2.55,2.17,2018,1.01,5,6,-1
Burnley,Southampton,AD,2.55,2.06,2018,0.69,11,8,3
Cardiff,Bournemouth,H,3.25,1.92,2018,0.44,5,7,-2
Chelsea,Huddersfield,H,1.2,1.63,2018,9.28,10,1,9
Crystal Palace,Fulham,H,2.05,1.98,2018,1.11,5,7,-2
Everton,Wolves,AD,2.37,2.06,2018,2.68,9,10,-1
Tottenham,Newcastle,H,1.44,1.84,2018,4.1,12,7,5
Leicester,Man United,AD,3.6,1.81,2018,0.39,7,16,-9
Man City,Arsenal,H,1.33,1.35,2018,1.77,12,10,2
West Ham,Liverpool,AD,8.0,1.59,2018,0.34,7,13,-6
Everton,Man City,AD,10.0,1.49,2018,0.41,6,15,-9
Brighton,Burnley,AD,2.05,2.29,2018,0.93,5,12,-7
Crystal Palace,West Ham,AD,2.1,2.01,2018,0.85,7,5,2
Fulham,Man United,AD,5.5,1.6,2018,0.28,6,16,-10
Huddersfield,Arsenal,AD,5.75,1.79,2018,0.19,1,9,-8
Liverpool,Bournemouth,H,1.22,1.41,2018,5.21,11,7,4
Southampton,Cardiff,AD,1.75,2.06,2018,3.56,9,7,2
Watford,Everton,H,2.35,1.92,2018,0.4,7,6,1
Man City,Chelsea,H,1.5,1.62,2018,1.0,15,10,5
Tottenham,Leicester,H,1.7,1.81,2018,2.49,12,4,8
Wolves,Newcastle,AD,1.7,2.22,2018,0.8,12,7,5
Cardiff,Watford,AD,3.1,2.04,2018,0.45,7,9,-2
West Ham,Fulham,H,1.95,1.7,2018,1.32,6,3,3
Bournemouth,Wolves,AD,2.87,2.06,2018,1.08,7,10,-3
Burnley,Tottenham,H,5.75,1.74,2018,0.23,12,15,-3
Leicester,Crystal Palace,AD,2.25,2.19,2018,1.25,4,8,-4
Newcastle,Huddersfield,H,1.83,2.47,2018,1.77,7,1,6
Arsenal,Southampton,H,1.5,1.6,2018,2.19,12,9,3
Man United,Liverpool,AD,3.1,1.79,2018,0.93,16,11,5
Cardiff,Everton,AD,3.75,2.09,2018,0.18,7,6,1
Huddersfield,Wolves,H,5.0,2.44,2018,0.71,1,11,-10
Leicester,Brighton,H,1.9,2.21,2018,1.91,1,2,-1
Newcastle,Burnley,H,2.15,2.34,2018,1.08,10,12,-2
Arsenal,Bournemouth,H,1.44,1.52,2018,3.43,12,7,5
Chelsea,Tottenham,H,2.3,1.84,2018,1.28,7,12,-5
Crystal Palace,Man United,AD,3.25,1.88,2018,0.31,8,14,-6
Liverpool,Watford,H,1.28,1.54,2018,5.28,12,11,1
Man City,West Ham,H,1.16,1.34,2018,3.39,15,8,7
Southampton,Fulham,H,1.9,1.9,2018,1.15,8,3,5
Bournemouth,Man City,AD,13.0,1.39,2018,0.16,7,15,-8
Brighton,Huddersfield,H,1.85,2.48,2018,1.53,1,3,-2
Burnley,Crystal Palace,AD,2.8,2.08,2018,0.71,9,8,1
Man United,Southampton,H,1.45,1.69,2018,3.08,14,8,6
Tottenham,Arsenal,AD,2.05,1.62,2018,1.38,12,15,-3
West Ham,Newcastle,H,2.15,1.96,2018,1.55,5,13,-8
Wolves,Cardiff,H,1.5,1.98,2018,2.11,11,6,5
Everton,Liverpool,AD,6.0,1.89,2018,0.48,6,12,-6
Fulham,Chelsea,AD,6.5,1.68,2018,0.22,3,9,-6
Watford,Leicester,H,2.55,1.95,2018,0.52,8,4,4
Cardiff,West Ham,H,3.6,1.94,2018,0.25,6,8,-2
Crystal Palace,Brighton,AD,1.83,2.17,2018,1.52,11,4,7
Huddersfield,Bournemouth,AD,3.4,2.22,2018,0.65,3,4,-1
Leicester,Fulham,H,1.57,1.69,2018,1.4,4,3,1
Man City,Watford,H,1.16,1.32,2018,6.16,15,10,5
Newcastle,Everton,H,2.8,2.36,2018,0.47,10,7,3
Southampton,Tottenham,H,4.5,1.8,2018,0.33,5,10,-5
Arsenal,Man United,H,2.4,1.66,2018,0.71,13,14,-1
Chelsea,Wolves,AD,1.55,1.9,2018,6.54,9,11,-2
Liverpool,Burnley,H,1.16,1.44,2018,4.85,10,8,2
Bournemouth,Newcastle,AD,2.05,2.01,2018,0.86,4,10,-6
Burnley,Leicester,AD,3.1,2.01,2018,0.56,7,6,1
West Ham,Huddersfield,H,1.55,1.98,2018,2.74,8,3,5
Everton,Chelsea,H,4.0,1.92,2018,0.41,4,10,-6
Fulham,Liverpool,AD,12.0,1.48,2018,0.26,0,12,-12
Brighton,Southampton,AD,2.55,2.44,2018,0.64,7,7,0
Burnley,Wolves,H,3.2,2.3,2018,1.16,6,9,-3
Crystal Palace,Huddersfield,H,1.45,2.15,2018,2.32,10,3,7
Fulham,Man City,AD,21.0,1.29,2018,0.22,0,18,-18
Leicester,Bournemouth,H,1.85,1.68,2018,1.9,9,5,4
Man United,Watford,H,1.44,1.65,2018,4.89,13,10,3
West Ham,Everton,AD,2.55,1.79,2018,0.72,10,7,3
Cardiff,Chelsea,AD,9.0,1.77,2018,0.07,9,10,-1
Liverpool,Tottenham,H,1.61,1.68,2018,1.1,14,7,7
Arsenal,Newcastle,H,1.36,1.59,2018,2.97,13,11,2
Watford,Fulham,H,1.72,1.7,2018,0.72,9,0,9
Wolves,Man United,H,4.0,2.03,2018,0.19,6,13,-7
Chelsea,Brighton,H,1.25,1.7,2018,6.08,10,7,3
Man City,Cardiff,H,1.06,1.22,2018,13.82,18,6,12
Tottenham,Crystal Palace,H,1.45,1.65,2018,3.12,4,10,-6
Southampton,Liverpool,AD,9.0,1.71,2018,0.3,9,14,-5
Bournemouth,Burnley,AD,2.1,1.84,2018,0.93,5,6,-1
Huddersfield,Leicester,AD,5.0,2.0,2018,0.34,3,12,-9
Newcastle,Crystal Palace,AD,2.6,2.26,2018,0.76,10,9,1
Everton,Arsenal,H,3.0,1.68,2018,0.72,10,16,-6
Chelsea,West Ham,H,1.33,1.52,2018,3.39,13,9,4
Leicester,Newcastle,AD,1.66,1.92,2018,1.65,15,7,8
Brighton,Bournemouth,AD,2.3,2.08,2018,1.0,6,4,2
Burnley,Cardiff,H,1.9,2.06,2018,2.44,6,3,3
Fulham,Everton,H,5.0,1.72,2018,0.55,0,13,-13
Man United,West Ham,H,1.4,1.52,2018,2.69,10,6,4
Southampton,Wolves,H,2.6,2.32,2018,1.69,9,8,1
Tottenham,Huddersfield,H,1.22,1.47,2018,7.24,4,3,1
Crystal Palace,Man City,AD,11.0,1.6,2018,0.25,9,18,-9
Liverpool,Chelsea,H,1.66,1.77,2018,0.86,16,13,3
Watford,Arsenal,AD,3.2,1.57,2018,0.29,9,13,-4
Brighton,Cardiff,AD,2.0,2.32,2018,2.27,6,3,3
Bournemouth,Fulham,AD,1.65,1.54,2018,0.73,7,3,4
Huddersfield,Watford,AD,4.4,1.83,2018,0.66,0,6,-6
Man City,Tottenham,H,1.3,1.43,2018,1.28,18,7,11
Newcastle,Southampton,H,2.55,2.34,2018,0.74,7,12,-5
West Ham,Leicester,AD,3.3,1.71,2018,0.94,6,12,-6
Wolves,Brighton,AD,1.75,2.38,2018,0.93,7,6,1
Arsenal,Crystal Palace,AD,1.53,1.58,2018,2.26,13,9,4
Cardiff,Liverpool,AD,17.0,1.53,2018,0.08,6,16,-10
Everton,Man United,H,3.25,1.86,2018,0.52,10,12,-2
Chelsea,Burnley,AD,1.25,1.62,2018,5.65,10,9,1
Tottenham,Brighton,H,1.28,1.71,2018,4.75,7,4,3
Watford,Southampton,AD,2.25,1.82,2018,0.63,9,9,0
Man United,Man City,AD,7.5,1.52,2018,0.79,9,18,-9
Wolves,Arsenal,H,2.9,1.88,2018,0.27,8,10,-2
Liverpool,Huddersfield,H,1.07,1.22,2018,7.95,18,0,18
Brighton,Newcastle,AD,2.3,2.39,2018,0.86,1,10,-9
Crystal Palace,Everton,AD,2.62,1.94,2018,0.61,9,12,-3
Fulham,Cardiff,H,2.4,1.73,2018,3.1,6,6,0
Southampton,Bournemouth,AD,1.9,1.75,2018,1.57,10,7,3
Tottenham,West Ham,AD,1.4,1.53,2018,2.65,9,4,5
Watford,Wolves,AD,2.62,2.19,2018,1.06,7,8,-1
Burnley,Man City,AD,23.0,1.41,2018,0.18,10,18,-8
Leicester,Arsenal,H,2.75,1.61,2018,0.55,13,9,4
Man United,Chelsea,AD,2.7,1.85,2018,0.79,6,10,-4
Everton,Burnley,H,1.66,1.84,2018,2.31,13,10,3
Bournemouth,Tottenham,H,4.0,1.62,2018,0.21,5,9,-4
Cardiff,Crystal Palace,AD,2.6,1.93,2018,0.29,3,10,-7
Newcastle,Liverpool,AD,9.5,1.71,2018,0.22,8,18,-10
West Ham,Southampton,H,2.3,1.61,2018,1.14,7,8,-1
Wolves,Fulham,H,1.53,1.8,2018,0.68,10,9,1
Arsenal,Brighton,AD,1.4,1.67,2018,3.44,6,2,4
Chelsea,Watford,H,1.4,1.6,2018,6.16,11,7,4
Huddersfield,Man United,AD,11.0,1.67,2018,0.14,0,7,-7
Man City,Leicester,H,1.12,1.31,2018,3.19,18,13,5
Brighton,Man City,AD,19.0,1.41,2018,0.16,3,18,-15
Burnley,Arsenal,AD,3.25,1.57,2018,0.31,10,4,6
Crystal Palace,Bournemouth,H,1.9,1.54,2018,1.52,10,7,3
Fulham,Newcastle,AD,2.5,1.75,2018,1.18,9,7,2
Leicester,Chelsea,AD,2.4,1.7,2018,0.31,10,11,-1
Liverpool,Wolves,H,1.3,1.61,2018,5.61,18,13,5
Man United,Cardiff,AD,1.28,1.39,2018,10.96,5,3,2
Southampton,Huddersfield,AD,1.44,1.62,2018,2.39,5,1,4
Tottenham,Everton,AD,2.2,1.76,2018,1.91,9,13,-4
Watford,West Ham,AD,2.25,1.55,2018,0.55,7,7,0
Liverpool,Norwich,H,1.14,1.41,2019,9.83,0,0,0
West Ham,Man City,AD,12.0,1.48,2019,0.29,0,0,0
Bournemouth,Sheffield United,AD,1.95,1.9,2019,2.81,0,0,0
Burnley,Southampton,H,2.62,2.12,2019,0.79,0,0,0
Crystal Palace,Everton,AD,3.0,2.18,2019,0.47,0,0,0
Watford,Brighton,AD,1.9,2.16,2019,1.2,0,0,0
Tottenham,Aston Villa,H,1.3,1.65,2019,5.63,0,0,0
Leicester,Wolves,AD,2.2,2.17,2019,1.22,0,0,0
Newcastle,Arsenal,AD,4.5,1.77,2019,0.46,0,0,0
Man United,Chelsea,H,2.1,2.01,2019,0.97,0,0,0
Arsenal,Burnley,H,1.3,1.6,2019,3.31,3,3,0
Aston Villa,Bournemouth,AD,2.3,1.81,2019,0.59,0,1,-1
Brighton,West Ham,AD,2.55,1.95,2019,0.61,3,0,3
Everton,Watford,H,1.72,1.79,2019,1.94,1,0,1
Norwich,Newcastle,H,2.25,1.95,2019,0.35,0,0,0
Southampton,Liverpool,AD,6.5,1.64,2019,0.24,0,3,-3
Man City,Tottenham,AD,1.36,1.52,2019,1.22,3,3,0
Sheffield United,Crystal Palace,H,2.55,2.37,2019,0.45,1,1,0
Chelsea,Leicester,AD,1.7,1.96,2019,2.07,0,1,-1
Wolves,Man United,AD,3.3,2.12,2019,0.41,1,3,-2
Aston Villa,Everton,H,3.25,1.79,2019,0.35,0,4,-4
Norwich,Chelsea,AD,4.33,1.56,2019,0.14,3,1,2
Brighton,Southampton,AD,2.4,2.1,2019,0.87,4,0,4
Man United,Crystal Palace,AD,1.33,1.76,2019,3.12,4,1,3
Sheffield United,Leicester,AD,3.3,2.3,2019,0.29,4,2,2
Watford,West Ham,AD,2.05,1.73,2019,0.73,0,1,-1
Liverpool,Arsenal,H,1.5,1.44,2019,1.6,6,6,0
Bournemouth,Man City,AD,15.0,1.37,2019,0.25,4,4,0
Tottenham,Newcastle,AD,1.2,1.55,2019,3.33,4,0,4
Wolves,Burnley,AD,1.85,2.29,2019,1.53,2,3,-1
Southampton,Man United,AD,3.8,1.9,2019,0.34,3,4,-1
Chelsea,Sheffield United,AD,1.36,1.73,2019,7.19,4,4,0
Crystal Palace,Aston Villa,H,2.15,1.97,2019,1.35,4,3,1
Leicester,Bournemouth,H,1.7,1.65,2019,1.24,5,4,1
Man City,Brighton,H,1.08,1.3,2019,5.62,7,4,3
Newcastle,Watford,AD,2.5,2.08,2019,1.15,3,0,3
West Ham,Norwich,H,1.85,1.48,2019,3.35,4,3,1
Burnley,Liverpool,AD,9.5,1.61,2019,0.19,4,9,-5
Everton,Wolves,H,2.2,2.25,2019,1.67,4,3,1
Arsenal,Tottenham,AD,2.37,1.57,2019,0.65,6,4,2
Liverpool,Newcastle,H,1.14,1.42,2019,3.49,12,4,8
Brighton,Burnley,AD,2.15,2.09,2019,1.1,4,4,0
Man United,Leicester,H,1.95,1.85,2019,2.01,5,8,-3
Sheffield United,Southampton,AD,2.45,2.18,2019,0.43,5,4,1
Tottenham,Crystal Palace,H,1.36,1.64,2019,4.18,5,7,-2
Wolves,Chelsea,AD,2.9,1.97,2019,0.4,3,5,-2
Norwich,Man City,H,15.0,1.23,2019,0.09,3,10,-7
Bournemouth,Everton,H,2.9,1.75,2019,0.59,4,7,-3
Watford,Arsenal,AD,3.6,1.57,2019,0.4,1,7,-6
Aston Villa,West Ham,AD,2.62,1.62,2019,0.5,3,7,-4
Southampton,Bournemouth,AD,2.05,1.69,2019,0.83,7,7,0
Leicester,Tottenham,H,2.87,1.79,2019,0.37,8,8,0
Burnley,Norwich,H,2.0,1.67,2019,1.85,5,6,-1
Everton,Sheffield United,AD,1.61,2.03,2019,4.74,7,5,2
Man City,Watford,H,1.1,1.25,2019,4.69,10,2,8
Newcastle,Brighton,AD,2.5,2.35,2019,1.38,4,5,-1
Crystal Palace,Wolves,AD,2.62,2.37,2019,0.79,7,3,4
West Ham,Man United,H,3.1,1.69,2019,0.48,8,8,0
Arsenal,Aston Villa,H,1.4,1.45,2019,3.69,8,4,4
Chelsea,Liverpool,AD,3.5,1.59,2019,0.73,8,15,-7
Sheffield United,Liverpool,AD,9.0,1.62,2019,0.1,8,18,-10
Aston Villa,Burnley,AD,2.3,1.91,2019,0.9,4,8,-4
Bournemouth,West Ham,AD,2.5,1.57,2019,0.84,10,11,-1
Chelsea,Brighton,H,1.4,1.65,2019,3.53,8,6,2
Crystal Palace,Norwich,H,1.9,1.72,2019,2.24,8,6,2
Tottenham,Southampton,H,1.4,1.61,2019,4.0,8,7,1
Wolves,Watford,H,1.85,1.99,2019,1.17,4,2,2
Everton,Man City,AD,10.0,1.47,2019,0.41,7,13,-6
Leicester,Newcastle,H,1.5,2.08,2019,1.23,11,5,6
Man United,Arsenal,AD,2.37,1.63,2019,1.14,8,11,-3
Brighton,Tottenham,H,3.9,1.76,2019,0.22,3,8,-5
Burnley,Everton,H,2.87,2.12,2019,0.39,6,6,0
Liverpool,Leicester,H,1.44,1.61,2019,2.83,18,13,5
Norwich,Aston Villa,AD,2.37,1.57,2019,0.6,6,5,1
Watford,Sheffield United,AD,2.05,2.0,2019,2.44,2,7,-5
West Ham,Crystal Palace,AD,1.95,1.83,2019,1.5,12,10,2
Arsenal,Bournemouth,H,1.44,1.35,2019,2.19,9,10,-1
Man City,Wolves,AD,1.12,1.38,2019,4.03,13,6,7
Southampton,Chelsea,AD,4.0,1.7,2019,0.33,7,11,-4
Newcastle,Man United,H,4.5,2.16,2019,0.4,5,6,-1
Everton,West Ham,H,1.95,1.72,2019,1.41,3,11,-8
Aston Villa,Brighton,H,2.35,1.82,2019,0.82,8,5,3
Bournemouth,Norwich,AD,1.72,1.41,2019,2.81,7,3,4
Chelsea,Newcastle,H,1.3,1.59,2019,2.55,13,8,5
Leicester,Burnley,H,1.57,1.94,2019,1.87,12,9,3
Tottenham,Watford,AD,1.4,1.53,2019,3.84,7,3,4
Wolves,Southampton,AD,1.8,2.09,2019,1.21,8,7,1
Crystal Palace,Man City,AD,12.0,1.44,2019,0.2,13,12,1
Man United,Liverpool,AD,5.25,1.76,2019,0.71,5,18,-13
Sheffield United,Arsenal,H,3.9,1.69,2019,0.16,5,9,-4
Southampton,Leicester,AD,3.1,2.01,2019,0.68,5,12,-7
Man City,Aston Villa,H,1.08,1.21,2019,6.88,12,8,4
Brighton,Everton,H,2.9,2.06,2019,0.43,5,6,-1
Watford,Bournemouth,AD,2.15,1.69,2019,0.87,4,8,-4
West Ham,Sheffield United,AD,2.1,1.88,2019,3.36,8,8,0
Burnley,Chelsea,AD,4.5,1.66,2019,0.26,8,13,-5
Newcastle,Wolves,AD,3.0,2.49,2019,0.99,5,8,-3
Arsenal,Crystal Palace,AD,1.45,1.52,2019,2.74,9,10,-1
Liverpool,Tottenham,H,1.5,1.53,2019,1.05,16,8,8
Norwich,Man United,AD,4.33,1.67,2019,0.14,4,6,-2
Bournemouth,Man United,H,3.25,1.84,2019,0.4,9,8,1
Arsenal,Wolves,AD,1.75,1.74,2019,2.16,9,9,0
Aston Villa,Liverpool,AD,9.0,1.47,2019,0.17,8,16,-8
Brighton,Norwich,H,1.72,1.66,2019,2.04,8,4,4
Man City,Southampton,H,1.07,1.22,2019,4.89,12,4,8
Sheffield United,Burnley,H,2.25,2.33,2019,0.54,8,8,0
West Ham,Newcastle,AD,1.75,1.83,2019,1.19,6,5,1
Watford,Chelsea,AD,5.0,1.63,2019,0.34,4,15,-11
Crystal Palace,Leicester,AD,3.5,2.05,2019,0.65,8,12,-4
Everton,Tottenham,AD,2.7,1.74,2019,0.51,3,7,-4
Norwich,Watford,AD,2.7,1.69,2019,0.41,1,3,-2
Chelsea,Crystal Palace,H,1.33,1.58,2019,3.21,15,8,7
Burnley,West Ham,H,2.25,1.71,2019,0.55,7,5,2
Newcastle,Bournemouth,H,2.55,2.07,2019,1.0,8,9,-1
Southampton,Everton,AD,2.9,1.94,2019,0.49,1,4,-3
Tottenham,Sheffield United,AD,1.57,1.79,2019,9.39,5,11,-6
Leicester,Arsenal,H,2.0,1.57,2019,0.57,15,9,6
Man United,Brighton,H,1.6,2.02,2019,3.43,5,10,-5
Wolves,Aston Villa,H,1.9,1.87,2019,1.71,10,7,3
Liverpool,Man City,H,2.5,1.63,2019,0.86,16,15,1
West Ham,Tottenham,AD,4.2,1.55,2019,0.36,2,6,-4
Arsenal,Southampton,AD,1.45,1.47,2019,2.62,6,1,5
Bournemouth,Wolves,AD,2.75,2.02,2019,0.99,6,12,-6
Brighton,Leicester,AD,3.75,1.89,2019,0.59,9,15,-6
Crystal Palace,Liverpool,AD,7.5,1.67,2019,0.23,7,16,-9
Everton,Norwich,AD,1.36,1.55,2019,4.74,7,1,6
Watford,Burnley,AD,2.3,2.02,2019,1.32,6,7,-1
Man City,Chelsea,H,1.44,1.4,2019,1.59,12,18,-6
Sheffield United,Man United,AD,3.5,2.18,2019,0.14,9,8,1
Aston Villa,Newcastle,H,2.05,1.92,2019,0.59,7,10,-3
Newcastle,Man City,AD,13.0,1.44,2019,0.25,10,12,-2
Burnley,Crystal Palace,AD,2.25,2.22,2019,0.83,9,4,5
Chelsea,West Ham,AD,1.28,1.4,2019,2.14,15,1,14
Liverpool,Brighton,H,1.18,1.47,2019,4.83,16,9,7
Tottenham,Bournemouth,H,1.36,1.51,2019,3.34,6,5,1
Southampton,Watford,H,2.1,1.91,2019,0.96,2,6,-4
Norwich,Arsenal,AD,4.0,1.41,2019,0.16,4,6,-2
Wolves,Sheffield United,AD,1.9,2.3,2019,2.85,12,10,2
Leicester,Everton,H,1.61,1.81,2019,0.73,15,7,8
Man United,Aston Villa,AD,1.45,1.69,2019,4.2,8,9,-1
Crystal Palace,Bournemouth,H,2.2,2.03,2019,0.8,4,5,-1
Burnley,Man City,AD,11.0,1.48,2019,0.16,6,13,-7
Chelsea,Aston Villa,H,1.28,1.42,2019,4.32,12,7,5
Leicester,Watford,H,1.33,1.63,2019,1.42,18,5,13
Man United,Tottenham,H,2.75,1.8,2019,0.75,9,9,0
Southampton,Norwich,H,1.72,1.59,2019,2.34,5,5,0
Wolves,West Ham,H,1.75,1.89,2019,0.85,10,4,6
Liverpool,Everton,H,1.36,1.58,2019,2.07,16,7,9
Sheffield United,Newcastle,AD,1.83,2.33,2019,0.35,10,8,2
Arsenal,Brighton,AD,1.57,1.54,2019,3.01,4,6,-2
Everton,Chelsea,H,3.5,1.69,2019,0.66,4,12,-8
Bournemouth,Liverpool,AD,7.0,1.5,2019,0.29,4,18,-14
Tottenham,Burnley,H,1.4,1.59,2019,5.06,8,6,2
Watford,Crystal Palace,AD,2.37,2.05,2019,1.09,4,7,-3
Man City,Man United,AD,1.3,1.49,2019,1.64,13,11,2
Aston Villa,Leicester,AD,4.33,1.62,2019,0.48,4,18,-14
Newcastle,Southampton,H,2.5,2.12,2019,1.2,11,7,4
Norwich,Sheffield United,AD,2.9,1.84,2019,1.0,4,7,-3
Brighton,Wolves,AD,2.62,2.29,2019,0.72,9,12,-3
West Ham,Arsenal,AD,3.3,1.44,2019,0.55,4,4,0
Liverpool,Watford,H,1.16,1.39,2019,4.03,18,4,14
Burnley,Newcastle,H,1.95,2.11,2019,0.66,6,13,-7
Chelsea,Bournemouth,AD,1.25,1.4,2019,2.56,9,3,6
